163      	4100     	10       5        	1000     4.058668e-13 		4.058668e-13 		4.058668e-13 		2.487865e-16 		2.487865e-16 		7.019110e+00 	1.484550e-01
164      	4100     	10       8        	1000     2.537928e-13 		2.537928e-13 		2.537928e-13 		2.470691e-10 		0.000000e+00 		1.023084e+01 	1.484650e-01
165      	5100     	10       3        	1000     5.405033e-13 		5.405033e-13 		5.405033e-13 		1.232980e-14 		1.868151e-16 		6.535505e+00 	2.349220e-01
166      	5100     	10       5        	1000     4.532478e-13 		4.532478e-13 		4.532478e-13 		3.383048e-11 		0.000000e+00 		8.053723e+00 	2.349200e-01
167      	5100     	10       8        	1000     2.831975e-13 		2.831975e-13 		2.831975e-13 		3.565504e-16 		5.348257e-16 		1.257235e+01 	2.349500e-01
168      	6100     	10       3        	1000     5.904946e-13 		5.904946e-13 		5.904946e-13 		3.693586e-14 		1.709994e-16 		7.724537e+00 	3.441540e-01
169      	6100     	10       5        	971      4.945079e-13 		4.945079e-13 		4.945079e-13 		0.000000e+00 		0.000000e+00 		9.329001e+00 	3.441760e-01
170      	6100     	10       8        	761      3.081492e-13 		3.081492e-13 		3.081492e-13 		0.000000e+00 		1.638398e-16 		1.107673e+01 	3.441900e-01
171      	7100     	10       3        	1000     6.403134e-13 		6.403134e-13 		6.403134e-13 		1.622523e-12 		3.153899e-16 		9.013318e+00 	4.623950e-01
172      	7100     	10       5        	1000     5.383947e-13 		5.383944e-13 		5.383944e-13 		4.928371e-07 		1.875469e-16 		1.114915e+01 	4.623930e-01
173      	7100     	10       8        	1000     3.372391e-13 		3.372391e-13 		3.372391e-13 		1.472504e-11 		1.497071e-16 		1.679778e+01 	4.624800e-01
174      	8100     	10       3        	1000     6.817962e-13 		6.817962e-13 		6.817962e-13 		2.785869e-11 		2.962005e-16 		1.149423e+01 	6.079760e-01
175      	8100     	10       5        	1000     5.724567e-13 		5.724567e-13 		5.724567e-13 		7.120057e-12 		3.527749e-16 		1.359788e+01 	6.078570e-01
176      	8100     	10       8        	1000     3.587593e-13 		3.587593e-13 		3.587593e-13 		1.958324e-10 		4.221808e-16 		1.905542e+01 	6.079140e-01
177      	9100     	10       3        	857      7.241645e-13 		7.241645e-13 		7.241645e-13 		0.000000e+00 		2.788709e-16 		9.971052e+00 	7.914900e-01
178      	9100     	10       5        	799      6.086269e-13 		6.086269e-13 		6.086269e-13 		0.000000e+00 		1.659049e-16 		1.116991e+01 	7.915050e-01
179      	9100     	10       8        	1000     3.821771e-13 		3.821771e-13 		3.821771e-13 		5.466554e-11 		5.284158e-16 		2.081255e+01 	7.915690e-01
180      	100      	20       5        	292      1.010102e-13 		1.010102e-13 		1.010102e-13 		0.000000e+00 		0.000000e+00 		1.068080e-01 	2.217400e-02
181      	100      	20       10       	164      7.214808e-14 		7.214808e-14 		7.214808e-14 		0.000000e+00 		1.749426e-16 		1.076290e-01 	2.217700e-02
